LOC,Cyclomatic_Complexity,Maintainability_Index,PEP8_Violations,Security_Issues,Defect_Prone
288,4.0,49.22290810005582,0,44,1
534,4.212121212121212,28.25635695446977,8,99,0
387,1.5185185185185186,41.66996807537278,0,8,0
674,2.7096774193548385,41.69627272252996,4,34,0
105,2.0,51.90473821664454,0,7,0
373,2.590909090909091,38.242293484991286,6,31,0
571,1.7,39.12073678647938,0,10,0
170,1.9375,64.40768976206232,0,0,0
247,9.0,48.84774607015876,9,51,0
197,2.888888888888889,49.508141307340274,4,17,0
242,1.4285714285714286,48.84044950755439,4,2,0
209,3.5294117647058822,38.62942708066059,1,38,0
293,3.055555555555556,44.13305671807083,6,18,0
283,2.727272727272727,46.00589419582005,7,8,0
41,1.2,64.49503616691781,0,1,1
75,2.0,68.54549806702593,0,4,0
1185,2.527027027027027,13.869520526333774,10,87,0
10,4.0,72.23761546447012,0,3,0
2001,3.0526315789473686,0.0,11,146,0
430,2.0384615384615383,46.18788248120533,3,15,0
1124,2.328767123287671,14.0180108314483,17,84,0
1403,2.609756097560976,22.960418056702544,5,33,0
160,9.666666666666666,46.02948503505851,0,38,0
353,2.2413793103448274,36.89944598227847,0,22,0
258,2.5384615384615383,51.93253866414427,10,7,0
1750,4.411764705882353,0.0,45,187,0
10,0.0,0.0,0,0,0
25,0.0,0.0,0,0,1
5,0.0,0.0,0,0,0
20,1.0,100.0,0,0,0
247,4.363636363636363,58.40515294430503,1,0,0
270,3.0,73.50180673054233,0,0,0
96,1.3333333333333333,76.58485458173925,0,0,0
1574,2.142857142857143,23.961085080772403,64,12,0
169,17.0,67.70073362164845,2,0,0
86,6.0,81.09878624822086,0,0,0
307,2.857142857142857,57.11137582736055,0,0,0
263,2.142857142857143,48.72974271050439,0,0,0
23,0.0,0.0,0,0,0
509,3.571428571428572,52.49232533842125,4,4,0
411,3.882352941176471,50.73456518533573,8,1,0
414,4.75,40.52913566898211,0,0,0
618,2.083333333333333,39.66465264104269,1,0,0
564,7.238095238095238,36.89125777203005,14,0,0
157,4.0,68.4917101039796,1,0,0
271,1.825,55.13863173744816,6,0,0
524,2.1785714285714284,50.6696002941288,1,0,0
128,2.533333333333333,45.97177037621116,0,0,0
260,2.136363636363636,59.49523022837846,0,0,1
10,0.0,0.0,0,0,0
2,0.0,0.0,0,0,1
808,2.631578947368421,27.02154074466058,10,41,0
10,0.0,0.0,0,0,0
395,3.3793103448275863,39.2125731087127,7,0,0
2,0.0,0.0,0,0,1
474,1.82,48.25341266824205,6,0,0
192,1.0,72.39788635855814,0,0,0
1116,2.282051282051282,24.42486749568635,1,0,0
264,1.8421052631578947,54.34799715683691,10,0,1
328,2.290322580645161,53.80335299591134,15,0,0
352,2.347826086956522,48.83482755013184,17,0,0
7,0.0,0.0,0,0,0
14,0.0,0.0,0,0,0
2,0.0,0.0,0,0,1
141,4.8,49.15040693898019,0,9,0
145,1.75,51.9253237878715,0,0,0
99,1.75,61.16179482902037,0,0,0
143,1.8,58.45928467738969,1,2,0
34,4.5,52.90382168359299,1,7,0
205,2.0,60.26092283428478,1,1,0
10,0.0,0.0,0,0,0
1667,2.6451612903225805,15.311557791870442,26,0,0
4195,3.954954954954955,0.0,37,0,0
750,2.8823529411764706,35.00210186198169,14,0,0
236,1.8125,58.10385728617802,3,0,0
3,0.0,0.0,0,0,0
2,0.0,0.0,0,0,1
102,4.0,70.80141781694047,0,10,0
2742,2.492957746478873,0.0,47,146,0
117,2.25,47.89129418295388,0,9,0
10,0.0,0.0,0,0,0
472,4.538461538461538,49.33450180893922,3,2,0
169,4.5,63.79050785807621,0,1,0
319,22.5,41.14272169863373,22,0,0
102,2.75,67.60288317193228,0,3,0
28,0.0,0.0,1,0,0
293,2.3157894736842106,45.26325064956471,26,9,0
279,3.7142857142857135,53.31695467916256,11,7,0
121,2.0,59.50346961886023,0,1,0
149,3.0,43.273059476631154,0,0,0
93,4.75,54.42578885636794,0,2,0
123,7.2,50.84188427587559,5,3,0
406,4.461538461538462,47.90644213703353,0,4,0
376,2.5454545454545454,47.59859717201842,1,0,0
160,20.0,58.924862919601246,1,0,0
629,3.0526315789473686,45.01339607593348,9,2,0
17,0.0,0.0,0,3,1
85,1.8571428571428568,64.56626176521179,0,0,0
54,1.1428571428571428,100.0,0,0,0
35,1.3333333333333333,100.0,0,0,1
308,1.1724137931034482,19.682222274146937,1,0,1
74,1.3125,100.0,0,0,1
379,1.2307692307692308,39.1955034769872,7,0,1
34,1.1111111111111112,100.0,0,2,0
164,1.3823529411764706,47.70190836964042,1,1,1
254,1.3095238095238095,58.231779792427126,8,0,1
61,1.6,54.01544572782476,0,0,1
208,1.3571428571428572,65.89370288644028,5,0,1
274,1.1612903225806452,46.68427403438031,4,0,1
312,2.066666666666667,33.295308562925065,4,3,1
111,1.5416666666666667,47.7520407813053,0,0,1
54,2.0,100.0,1,0,0
67,1.2,63.00956613460869,0,0,1
27,1.1428571428571428,68.33520094795786,0,0,1
186,1.6129032258064515,53.1807640927788,4,0,1
40,1.4444444444444444,63.15000692715174,0,0,1
119,1.3529411764705883,56.636104999161255,0,0,1
80,1.3076923076923077,61.50677777685799,6,0,1
170,1.7826086956521738,51.61909719077225,4,0,1
43,1.5,72.61034179451487,0,0,1
27,1.3333333333333333,69.85355056639015,0,0,0
617,1.5213675213675213,22.93979774330515,4,0,1
229,2.107142857142857,33.92949731972578,20,0,1
215,2.909090909090909,57.42525170241735,3,1,0
55,5.5,73.43359055328646,2,0,0
33,2.6666666666666665,93.19833645345852,2,0,0
50,2.6666666666666665,81.69316393611928,2,0,0
51,2.25,78.31357433795925,2,0,0
182,0.0,0.0,2,0,1
52,1.0,100.0,5,0,1
126,9.666666666666666,55.98070576926963,3,1,0
652,5.142857142857143,50.42003621016664,29,0,0
16,0.0,0.0,0,0,1
10,0.0,0.0,0,0,1
84,0.0,0.0,0,0,0
196,2.8125,43.37712197747262,5,1,0
4,0.0,0.0,1,0,1
8,0.0,0.0,0,0,0
9,0.0,0.0,0,0,0
15,0.0,0.0,0,0,0
8,0.0,0.0,0,0,0
227,2.0,64.94713630988932,10,0,0
41,2.0,100.0,0,0,0
246,1.6666666666666667,70.00414682953904,2,0,0
380,1.5,18.895845687822607,18,0,1
346,3.5,62.41200769044051,0,0,0
39,4.0,58.18723412219948,0,0,0
15,0.0,0.0,0,0,0
79,0.0,0.0,0,0,0
96,2.6,68.83732514498662,0,0,0
201,5.75,57.13570254151479,0,0,0
930,6.333333333333333,44.69167726376093,487,0,1
2,0.0,0.0,4,0,1
10,2.0,75.28967674449181,0,0,0
10,2.0,75.28967674449181,0,0,0
10,2.0,75.28967674449181,0,0,0
10,2.0,75.28967674449181,0,0,0
10,2.0,75.28967674449181,0,0,0
10,2.0,75.28967674449181,0,0,0
25,2.0,98.19398090535668,1,0,0
12,2.0,74.17383745932607,0,0,0
10,2.0,75.28967674449181,0,0,0
10,2.0,75.28967674449181,0,0,0
10,2.0,75.28967674449181,0,0,0
10,2.0,75.28967674449181,0,0,0
10,2.0,75.28967674449181,0,0,0
10,2.0,75.28967674449181,0,0,0
10,2.0,75.28967674449181,0,0,0
27,1.5,99.76696732161716,1,0,0
57,5.0,76.3411382018017,1,0,0
21,2.0,75.28967674449181,0,0,0
33,1.0,100.0,2,0,0
603,4.789473684210527,43.70865237596099,17,0,1
13,0.0,0.0,11,0,1
26,1.5,87.33652380968817,7,0,1
826,7.666666666666667,34.19968452529773,57,5,0
2668,6.422535211267606,0.0,597,22,1
329,3.6,57.29737725891721,27,0,0
215,9.0,44.78444522256525,13,0,1
683,1.6166666666666667,0.0,111,4,1
315,5.6,53.91806486974661,33,3,0
101,5.0,81.01604464126522,1,0,1
261,4.2,51.59532460660974,25,0,0
28,1.5,86.84696800755174,1,0,1
106,2.6,61.921720133033205,1,0,0
116,6.0,55.85689609129607,9,2,1
77,2.6666666666666665,58.72952273293052,7,0,0
111,3.1818181818181817,58.72949099723613,45,0,1
620,4.0,40.22685515631134,53,7,0
2484,4.330188679245283,0.0,236,22,0
63,1.8,82.86407227137802,1,0,1
76,2.4,77.31940729463741,1,0,1
441,2.2413793103448274,50.08505841736307,28,0,0
17,1.3333333333333333,100.0,3,0,1
21,1.5,96.21205869028144,3,0,1
3267,3.8990384615384617,0.0,150,7,0
141,8.5,68.02115743830133,13,3,0
87,2.4444444444444446,77.46716953601272,2,3,0
64,1.0,100.0,15,0,0
148,1.5714285714285714,62.4506452572969,2,0,0
22,3.5,83.22524515505327,1,0,1
62,1.5,79.6967288872555,8,0,1
469,9.5,31.976706009950387,14,0,0
752,15.636363636363637,17.85484805939465,21,3,0
31,2.5,80.05576819788263,3,0,1
49,4.0,73.68136154611996,4,0,1
773,7.4,7.404032603625661,92,0,0
516,3.807692307692308,35.10412664136382,38,4,0
126,4.333333333333333,56.1754600127432,22,0,1
15,1.5,100.0,3,0,1
25,2.5,94.4954715164894,2,0,1
79,4.25,75.83892154808527,7,0,1
40,2.0,75.99378333571752,3,0,1
24,2.0,100.0,8,0,1
25,6.5,72.04826183378164,3,0,1
27,6.5,64.89907161630971,4,0,1
41,2.0,95.06408087552244,6,0,1
158,3.0,54.95224326084204,25,0,0
71,1.1111111111111112,62.620569304557925,9,0,1
120,1.4545454545454546,53.98521144677941,35,0,0
88,3.333333333333333,51.19646436526333,6,0,0
46,1.2,87.69047022113102,12,0,0
42,1.25,88.95848578794505,13,0,0
555,4.703703703703703,25.29570800249262,23,8,0
41,1.1666666666666667,78.57349015180215,19,0,0
97,4.5,56.32626464674868,22,2,0
211,1.565217391304348,53.459533218319,38,1,0
45,1.4,75.64290742745489,17,0,0
54,3.0,60.10461456081712,24,0,0
87,2.083333333333333,45.95262709663834,23,0,0
28,1.5,69.85355056639015,1,0,1
53,1.1666666666666667,79.65748386415571,6,0,0
33,1.3333333333333333,77.6934350507178,13,0,0
128,1.125,54.03395947247839,2,0,0
51,1.5,66.71815075879992,12,0,0
52,1.25,75.49650624568385,13,0,0
1035,3.4693877551020407,17.093065253473387,151,5,0
74,5.0,75.66428399758703,5,3,0
808,3.342857142857143,25.136772280117093,129,7,0
176,3.411764705882353,36.78178922595325,40,0,0
217,1.5238095238095235,46.46436407359316,5,0,1
43,4.0,56.71002288655349,1,0,0
55,2.333333333333333,56.71607345195344,3,0,0
30,2.5,65.05055222047018,1,0,1
22,2.5,74.03933453534945,1,0,1
44,1.0,100.0,0,0,0
34,2.0,86.5011606736902,0,2,0
47,7.0,76.26217245294357,3,3,1
88,2.272727272727273,60.69743092767866,6,2,0
84,1.3333333333333333,45.30837689607396,5,0,1
79,2.5,72.98232308616396,0,5,1
334,2.1578947368421053,49.56932448835916,7,16,0
90,1.75,76.34506317068896,0,2,0
0,0.0,0.0,0,0,1
138,0.0,0.0,0,0,1
1004,3.1,0.0,12,3,0
811,13.133333333333333,9.706909885426938,183,4,0
665,27.5,37.58304712675678,49,0,0
1563,11.25,36.745488144293326,87,0,0
143,13.5,48.66553777563936,8,0,0
3725,15.661764705882351,0.0,259,27,0
149,26.0,40.16216525316382,7,0,0
788,11.875,9.69772665848299,32,1,0
269,21.5,38.62753060571959,39,0,0
329,19.2,26.082314392627108,4,2,0
1629,44.0,26.930454435623112,137,0,0
1516,5.879518072289157,0.0,7,34,0
99,6.5,67.1489448431517,8,0,0
62,0.0,0.0,2,0,0
247,4.333333333333333,54.92359783410457,13,0,0
86,1.3333333333333333,66.15815349024254,7,1,0
5,0.0,0.0,0,0,0
1,0.0,0.0,0,0,1
26,3.333333333333333,75.03979033308845,0,4,1
678,4.75925925925926,0.0,1,93,1
50,3.4,64.84860104410512,0,5,0
20,2.5,71.31392542791153,0,1,1
263,3.647058823529412,41.28949002450547,1,26,0
641,2.2051282051282053,25.478534316351336,3,7,0
23,3.5,62.338474230235896,0,4,1
421,3.7083333333333335,32.45965976653594,22,65,0
71,6.4,53.78140557657582,13,30,0
66,1.8333333333333333,67.28995493026217,2,0,0
17,2.5,90.5048580825924,0,1,0
983,2.238095238095238,35.88436488107504,24,71,0
56,2.1666666666666665,73.22705685208078,1,5,0
52,3.25,79.76583072071871,6,3,0
35,3.333333333333333,62.338474230235896,0,4,1
83,3.1,62.80639622350626,2,6,0
129,2.230769230769231,56.79867794907861,0,14,0
43,1.0,100.0,0,0,0
18,2.5,96.42187691525024,0,1,1
187,3.208333333333333,54.410356822180965,17,22,0
48,6.2,48.4787894676325,2,9,0
67,10.6,52.9992807463741,2,21,0
55,7.4,56.3507142775898,2,14,0
65,16.2,37.03272364510478,2,37,0
109,7.142857142857143,47.62683886349661,2,17,0
29,3.5,64.78154637251696,0,4,1
75,2.5,58.40259605316939,0,2,1
45,4.5,58.02800743183802,0,10,0
100,4.222222222222222,58.662590990842446,0,10,0
495,22.58333333333333,0.0,0,237,0
15,2.5,90.8586249274253,0,1,1
442,3.1666666666666665,42.21346992418502,13,6,0
16,0.0,0.0,0,0,1
44,1.3333333333333333,100.0,0,0,0
76,5.333333333333333,52.66362889502183,0,0,0
244,2.6666666666666665,40.94331971058534,9,2,0
9,3.0,71.22423816857055,0,0,1
17,2.0,75.28967674449181,0,0,0
235,3.0,30.759097940934065,0,0,0
1693,2.8,0.0,3,0,0
215,0.0,0.0,8,0,0
167,1.75,50.03489262168223,9,0,0
589,2.3043478260869565,20.180885194225883,5,21,0
0,0.0,0.0,0,0,1
7,0.0,0.0,0,0,1
24,0.0,0.0,0,0,1
94,11.0,65.08495712910592,2,0,0
180,1.1428571428571428,77.50303164907118,0,0,0
1,0.0,0.0,0,0,1
1681,4.836734693877551,15.231873758046657,26,0,0
13,0.0,0.0,0,0,1
1,0.0,0.0,1,0,1
1,0.0,0.0,0,0,1
926,6.538461538461538,24.96653709299203,3,0,0
1264,3.333333333333333,24.316865726997904,6,0,0
224,4.75,52.56208973892587,1,0,0
62,4.0,71.79254593060438,0,0,0
700,2.3666666666666667,29.96236914692626,2,2,0
1036,5.1,30.91273862538402,7,4,0
5855,4.777777777777778,0.0,42,0,0
1085,4.35,29.05191353944375,7,0,0
1065,3.6176470588235294,18.66032241667057,0,0,0
900,4.514285714285714,28.48564274620936,1,0,0
2023,3.615384615384616,0.9460123849580908,20,0,0
2596,8.275,0.0,7,2,0
1465,3.019607843137255,15.101819553489658,3,0,0
642,1.25,13.525581024307456,0,0,1
1298,2.833333333333333,11.800494487954394,10,0,0
549,3.076923076923077,20.64401363740203,1,0,0
1201,2.4545454545454546,2.464352150619465,8,0,0
710,2.5,25.7999347209895,9,0,1
207,2.5,29.28543447642916,0,0,1
299,1.1311475409836065,43.529874333793664,0,0,0
779,5.75,40.82738098062058,9,0,0
153,3.083333333333333,63.01781885109395,1,0,0
97,5.0,80.56922935955868,18,0,0
1427,1.3333333333333333,14.056518716055802,82,9,0
1276,1.8305084745762712,17.781277689235598,17,10,0
45,10.0,77.38073104479129,0,0,1
32,1.2,75.94159188454827,0,0,0
1053,2.0,45.63865359308176,191,8,0
4584,1.5973684210526315,0.0,69,56,0
855,1.4848484848484849,29.55854674270388,13,4,0
688,1.46875,29.5110265461886,11,10,1
2854,1.444954128440367,0.0,73,11,0
1101,1.5116279069767442,30.58006340000711,20,28,0
215,2.2222222222222223,47.614417229821534,1,0,0
1437,3.34375,0.0,14,55,0
376,2.25,42.2858940398108,30,0,0
325,1.5789473684210529,42.63117252608789,9,5,0
1039,1.125,29.59430491318199,33,0,0
231,1.2307692307692308,52.601445992136576,0,0,0
813,1.4831460674157304,20.520890126037337,14,7,0
655,1.805555555555556,38.59246946589968,4,2,0
559,1.574468085106383,30.642491364441305,0,4,0
473,1.338235294117647,26.269992293734504,9,0,0
97,1.1666666666666667,49.04760583070017,1,0,0
80,4.5,65.00538244940034,3,14,0
352,1.2181818181818185,46.72170734376476,3,0,1
355,1.3103448275862069,48.75047978909309,1,0,0
64,1.875,62.12873036660811,0,0,1
0,0.0,0.0,0,0,1
17,2.0,75.28967674449181,0,0,0
3661,2.976470588235294,0.0,29,1,0
98,0.0,0.0,3,0,1
319,1.851851851851852,42.016603462412725,14,0,0
124,2.0625,65.37714985554922,7,0,0
392,2.935483870967742,41.131620724002026,17,6,0
21,1.0,100.0,0,0,1
2442,1.8762886597938144,0.0,34,11,1
181,1.6153846153846154,53.47823513728412,3,3,0
0,0.0,0.0,0,0,1
8932,3.290322580645161,0.0,63,2,0
2343,3.890909090909091,6.494068288264377,22,0,0
773,5.0,32.21594869285869,18,0,0
294,4.0,54.32113329977729,3,0,0
53,0.0,0.0,5,0,1
40,1.0,61.27568919443684,0,0,0
5962,1.4322033898305084,0.0,90,53,1
86,1.3333333333333333,81.75689761425278,1,0,0
2003,1.5454545454545454,5.352979333156657,16,5,1
495,1.5357142857142858,41.49218013322812,1,2,1
939,1.4375,14.957498642403536,17,2,1
98,1.0666666666666669,68.33879218177293,1,0,0
469,1.3333333333333333,44.0914536252038,3,0,1
0,0.0,0.0,0,0,1
1119,2.621621621621621,8.725677688018802,9,0,1
12,0.0,0.0,2,0,0
455,1.4038461538461535,24.14704228943036,4,0,1
360,1.52,51.78842650219632,0,2,0
240,1.2272727272727273,52.37849975110814,2,2,0
105,1.0,70.6877986359884,0,0,0
17,1.3333333333333333,100.0,0,0,0
18,1.3333333333333333,70.69012901603358,0,0,0
31,1.2,81.58162182574794,0,0,1
0,0.0,0.0,0,0,1
2003,2.805555555555556,2.458467281207199,7,0,0
1740,2.703703703703704,0.0,4,0,0
1642,2.703703703703704,0.0,4,0,0
1675,2.6538461538461537,0.0,3,0,0
1605,2.730769230769231,0.0,6,0,0
1623,2.75,0.0,8,0,0
759,5.2105263157894735,36.061784663174905,9,0,0
1191,2.1780821917808217,22.82336986539647,4,0,0
187,3.0,36.01051632528528,1,0,0
618,2.5090909090909093,24.02380857587267,1,0,0
613,1.5945945945945943,30.584171521967136,2,1,0
553,2.6444444444444444,27.989830477493957,1,0,0
554,2.6444444444444444,27.92422808594391,1,0,0
535,2.6444444444444444,28.218642849793543,1,0,0
566,2.36734693877551,26.74542850529529,2,0,0
692,2.547169811320755,23.79395158622307,7,4,0
123,1.5,63.01591762042681,2,0,0
555,1.2857142857142858,35.4183538866815,19,5,0
217,1.2432432432432432,54.77635936598752,1,1,0
0,0.0,0.0,0,0,1
88,2.333333333333333,81.03835268546806,0,0,1
213,1.0,79.68288652444801,57,0,1
592,2.375,16.195190640271612,2,44,0
127,3.333333333333333,61.42042571000084,3,10,0
2819,1.654867256637168,0.0,98,97,0
221,1.6,58.46755794688369,1,4,0
1724,1.4081632653061225,0.0,29,3,1
2094,1.4157303370786516,0.0,27,18,1
213,2.0,54.99084924539465,0,7,1
148,2.0,61.5077938252781,0,0,1
79,1.5,87.8194926139683,0,0,0
882,1.303370786516854,6.321716916017211,6,8,0
0,0.0,0.0,0,0,1
0,0.0,0.0,0,0,1
44,0.0,0.0,0,1,1
53,10.0,82.09366543965295,0,0,0
86,2.2,54.67391913599232,4,2,0
67,2.0,100.0,0,0,0
2,0.0,0.0,4,0,0
2,0.0,0.0,4,0,1
84,1.5,47.02844064211224,1,0,0
207,5.0,51.524570344798825,9,0,0
22,0.0,0.0,5,0,0
2108,1.3450704225352113,3.417158834711888,7,5,0
0,0.0,0.0,0,0,1
250,2.625,64.31743538237575,1,8,0
2837,4.757575757575758,0.0,51,5,0
0,0.0,0.0,0,0,1
52,2.0,49.96596410144138,4,8,1
377,1.4074074074074074,40.16077298691466,4,2,0
42,2.0,93.24775442834044,0,3,1
59,1.5,67.40604975107232,18,4,0
46,2.0,77.51917781304843,0,3,1
54,2.333333333333333,87.74907161771844,0,1,0
806,7.5,31.10252862487898,8,18,0
75,1.6666666666666667,72.9345272405367,1,5,1
48,1.6666666666666667,81.6841049682581,0,3,0
79,4.0,63.64152805336583,0,0,0
10,4.0,97.53148419573816,0,1,0
0,0.0,0.0,0,0,1
195,2.1818181818181817,71.44156647548324,3,0,0
201,2.0,31.531101505308943,5,0,0
32,2.5,56.03963264493034,0,0,0
115,2.4,55.666549119627454,2,9,0
205,3.625,55.47257296737042,2,2,0
0,0.0,0.0,0,0,1
614,1.1,21.4543865677333,1,0,1
37,0.0,0.0,0,0,0
28,0.0,0.0,0,0,1
138,1.25,100.0,0,0,0
43,1.5,73.15340509710538,0,0,0
131,0.0,0.0,0,0,1
316,0.0,0.0,1,0,1
57,1.0,65.54994510333063,1,0,0
36,0.0,0.0,2,0,0
18,0.0,0.0,0,0,1
272,0.0,0.0,0,0,0
62,0.0,0.0,1,0,0
22,0.0,0.0,1,0,0
19,1.0,100.0,0,0,0
18,0.0,0.0,0,0,1
52,0.0,0.0,0,0,0
199,0.0,0.0,2,0,0
149,0.0,0.0,0,0,0
45,0.0,0.0,0,0,1
76,0.0,0.0,0,0,0
87,0.0,0.0,0,0,0
202,1.0,100.0,6,0,0
47,0.0,0.0,0,0,0
4,0.0,0.0,0,0,0
97,1.0,100.0,1,0,0
17,0.0,0.0,0,0,1
1498,0.0,0.0,37,0,0
161,1.0,53.85006854732336,6,0,0
249,1.5,49.51630913464899,0,0,0
19,1.0,100.0,1,0,0
170,1.0,50.300732847703934,1,0,0
49,1.2,100.0,1,0,0
16,0.0,0.0,1,0,0
64,1.3333333333333333,100.0,0,0,1
6,0.0,0.0,0,0,1
21,3.0,94.25044083486468,0,3,0
102,4.0,67.11986003363565,0,3,0
66,1.3333333333333333,83.15438141702067,0,0,0
59,2.0,80.53618838581613,0,0,0
22,1.0,100.0,0,0,0
156,1.5416666666666667,63.47145793779136,0,0,0
1124,4.753846153846154,0.0,37,10,0
4,0.0,0.0,2,0,1
1784,4.476190476190476,10.295234699887748,16,0,0
13,0.0,0.0,0,0,1
1415,1.5072463768115942,0.0,73,0,0
1498,12.076923076923077,13.197098010453692,6,0,0
4272,1.8444444444444448,0.0,6,0,1
545,4.888888888888889,33.09701009905528,0,1,0
747,2.5384615384615383,46.219752889384594,6,0,0
363,7.0,48.24908555243522,2,0,0
1762,1.125,20.173650556934398,81,0,1
2758,3.2641509433962264,0.0,27,3,1
633,3.583333333333333,38.70269649006808,8,0,1
183,2.8,69.66003845997145,2,0,0
32,0.0,0.0,0,0,0
1088,5.964285714285714,26.05258035087297,3,0,0
996,3.3076923076923075,14.71228292328715,2,0,0
1807,1.96,14.680299210492125,1,0,0
60,0.0,0.0,122,0,1
6994,2.0,100.0,269,0,0
389,3.6666666666666665,58.52422069626208,44,0,0
130,10.0,70.56594978935546,1,0,1
366,4.588235294117647,46.47350688370927,1,0,0
120,3.6,72.93205699551886,0,0,0
162,1.9130434782608696,59.51359788230866,2,2,0
958,3.78,21.06602315948396,22,0,0
355,17.25,47.22862219454473,7,0,0
253,3.8,50.3335826581665,17,1,0
100,1.3333333333333333,30.009002691464957,2,0,0
119,0.0,0.0,0,0,1
489,1.25,33.94433203901722,2,0,0
221,1.75,61.28844274372688,44,0,1
567,2.333333333333333,32.654245266350294,22,0,0
325,4.0,54.0317224572964,3,0,0
219,2.333333333333333,60.96440163621046,4,0,0
1643,4.8,28.909842669137163,192,2,0
50,1.3333333333333333,78.7112306358008,3,0,0
487,1.0,83.2694585783908,1,0,0
5506,10.0,39.71999070323929,130,3,0
66,1.25,85.7740992635052,0,0,0
0,0.0,0.0,0,0,1
54,2.0,56.64503644724106,0,0,1
622,2.3157894736842106,39.10727158417391,24,17,0
90,1.4285714285714286,84.99903704542784,7,0,0
84,2.571428571428572,82.78914870627865,1,3,1
75,2.142857142857143,75.95115147240757,0,6,1
1327,1.4927536231884058,20.06185688019429,104,30,0
113,2.4444444444444446,60.59620818995114,0,12,0
911,3.98,24.641382945133365,13,79,0
222,4.5,72.71462230287224,2,2,0
154,3.333333333333333,65.38701537552157,1,0,0
817,7.928571428571429,12.265535150556037,16,100,0
206,2.925925925925926,43.99697763828214,2,13,0
48,7.0,78.26964266493233,2,0,0
433,2.6206896551724137,40.11086443064816,34,10,0
315,2.3793103448275863,43.59595195463008,4,38,0
352,3.75,32.11590458524999,8,68,1
2740,1.5811965811965811,0.3491846902433844,153,40,0
853,1.2476190476190476,10.906737315330576,24,6,1
536,2.015151515151515,44.609795981735,30,5,0
190,1.6666666666666667,48.35458011715448,0,13,0
1995,2.187878787878788,0.0,112,122,0
1311,2.431034482758621,17.59572332763776,42,8,0
131,2.2857142857142856,61.96185627173085,2,12,0
217,3.571428571428572,35.94131461176447,0,0,0
504,1.66,26.194143770423235,4,9,0
205,2.2666666666666666,50.0817653709624,10,7,0
578,2.9047619047619047,31.9349911710942,23,23,0
36,5.0,84.99174092319012,0,4,0
122,1.1111111111111112,100.0,0,0,0
1674,1.926605504587156,9.971003983107634,66,8,0
167,3.5,50.96068372480549,2,0,0
102,3.5,68.58038366234886,0,9,1
369,1.5483870967741935,46.190494048574,4,9,0
30,2.333333333333333,100.0,0,0,0
247,1.375,44.075858473126765,5,3,0
933,3.756756756756757,16.84450619613393,11,1,0
452,4.357142857142857,42.825445379977445,1,33,0
10767,1.9209844559585487,0.0,240,207,0
338,1.8823529411764703,47.472856858879965,7,19,0
3495,2.9741379310344827,0.0,478,27,0
287,3.1875,51.03676031281395,8,32,0
4239,1.875,0.0,48,107,0
621,2.420289855072464,26.569107912907985,32,41,1
800,2.103448275862069,22.35531044391106,6,24,1
200,2.25,56.93581116698256,20,0,0
46,2.0,72.260037642871,1,2,0
544,1.5365853658536586,34.44335574065201,11,21,0
2676,1.4322344322344325,0.0,34,42,0
153,1.6,61.97583770850949,3,4,0
105,1.411764705882353,57.896733880048856,8,3,1
1166,3.3855421686746987,6.920396190319329,48,36,0
403,2.230769230769231,50.26100151021614,96,0,0
203,2.5416666666666665,44.81559344165991,11,27,0
254,2.962962962962963,41.74046536640156,0,27,0
898,1.648648648648649,19.278718076861185,8,22,0
1345,5.383561643835616,0.0,32,130,0
105,3.333333333333333,49.634322649338095,4,15,0
1855,3.479591836734694,0.0,9,87,0
1468,1.6428571428571428,10.448232279430028,6,11,0
3311,2.025641025641025,0.0,67,94,0
4929,2.267857142857143,0.0,206,79,0
132,2.8,59.27539234492279,13,2,0
631,1.5142857142857142,40.71661373542031,16,1,0
369,1.318181818181818,47.52072366057172,4,0,1
90,4.7,55.92128968455477,1,26,0
72,2.0,83.10224718903852,0,0,0
144,2.090909090909091,54.30800969064426,0,0,0
39,0.0,0.0,0,0,1
24,0.0,0.0,0,0,1
36,0.0,0.0,0,0,1
0,0.0,0.0,0,0,1
32,0.0,0.0,0,0,1
35,3.0,76.93206610060567,0,3,0
16,0.0,0.0,0,0,1
153,3.5,75.59137213410155,3,0,0
106,1.5,62.6134024634266,11,0,1
213,0.0,0.0,0,0,0
107,1.25,70.71827695606,6,0,0
15,0.0,0.0,0,0,0
19,0.0,0.0,0,0,0
94,1.375,83.38633801943443,13,0,1
79,1.125,100.0,4,0,0
20,0.0,0.0,0,0,1
8,0.0,0.0,0,0,0
7,0.0,0.0,0,0,0
172,0.0,0.0,130,0,1
18,2.0,100.0,0,0,0
192,2.9,63.81542165020807,10,0,0
486,2.037037037037037,42.71443658813008,0,0,0
95,1.0,78.45584381017197,2,0,0
187,5.0,66.26213456984783,2,0,0
123,8.5,65.64584216137202,2,0,0
20,0.0,0.0,0,3,0
132,2.5,77.32841657185672,0,0,0
127,1.8571428571428568,76.5914991243042,0,0,0
69,2.2,80.84208722647489,0,4,0
656,10.1,38.53173915888247,10,3,0
118,2.5,81.04452811348989,2,4,0
75,3.0,68.2223982209646,1,2,0
23,2.0,81.63578647168731,0,0,0
181,2.7333333333333334,42.56169339445201,0,1,0
66,0.0,0.0,1,0,1
390,1.4375,21.066593219267755,8,0,0
159,1.7142857142857142,46.63921724712823,7,0,0
197,1.6,52.89825277536279,25,0,0
161,1.4642857142857142,63.34493017812724,26,0,0
360,1.2452830188679245,45.245034341517865,28,0,0
