project,file,LOC,Cyclomatic_Complexity,Maintainability_Index,Pylint_Score,PEP8_Violations,Security_Issues
pandas,python_projects\pandas\pandas\tests\extension\test_masked.py,362,4.043478260869565,37.45447918933431,7.34,14,1
pandas,python_projects\pandas\pandas\tests\extension\test_numpy.py,426,1.6458333333333333,46.97677928343339,5.99,14,1
pandas,python_projects\pandas\pandas\tests\extension\test_period.py,116,1.2142857142857142,72.55746899965575,4.07,0,0
pandas,python_projects\pandas\pandas\tests\extension\test_sparse.py,497,1.7636363636363637,31.625821250929988,5.82,22,14
pandas,python_projects\pandas\pandas\tests\extension\test_string.py,282,2.4193548387096775,41.651622559020545,5.91,15,7
pandas,python_projects\pandas\pandas\tests\extension\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\tests\extension\array_with_attr\array.py,89,2.0,69.21744416219433,8.27,4,0
pandas,python_projects\pandas\pandas\tests\extension\array_with_attr\test_array_with_attr.py,33,4.0,77.26325673848865,9.09,1,3
pandas,python_projects\pandas\pandas\tests\extension\array_with_attr\__init__.py,6,0.0,0.0,5.0,0,0
pandas,python_projects\pandas\pandas\tests\extension\base\accumulate.py,40,2.0,100.0,4.76,0,0
pandas,python_projects\pandas\pandas\tests\extension\base\base.py,2,1.0,100.0,0.0,0,0
pandas,python_projects\pandas\pandas\tests\extension\base\casting.py,88,3.2222222222222223,58.67421308176045,6.18,3,12
pandas,python_projects\pandas\pandas\tests\extension\base\constructors.py,142,3.1333333333333333,48.634120829627776,6.54,2,24
pandas,python_projects\pandas\pandas\tests\extension\base\dim2.py,356,5.9,32.08721119223035,6.57,12,46
pandas,python_projects\pandas\pandas\tests\extension\base\dtype.py,123,2.1363636363636362,52.2951244920681,5.77,2,23
pandas,python_projects\pandas\pandas\tests\extension\base\getitem.py,469,2.4545454545454546,31.151066065400368,7.97,7,43
pandas,python_projects\pandas\pandas\tests\extension\base\groupby.py,172,2.6666666666666665,54.62299174193401,7.56,10,0
pandas,python_projects\pandas\pandas\tests\extension\base\index.py,20,3.0,94.07551914449171,5.0,0,3
pandas,python_projects\pandas\pandas\tests\extension\base\interface.py,158,4.0,55.330102991928506,6.84,8,34
pandas,python_projects\pandas\pandas\tests\extension\base\io.py,39,4.5,88.44845407275378,4.0,2,0
pandas,python_projects\pandas\pandas\tests\extension\base\methods.py,736,2.5636363636363635,17.92256638755619,8.01,18,42
pandas,python_projects\pandas\pandas\tests\extension\base\missing.py,181,1.3125,54.167937458442545,7.4,3,2
pandas,python_projects\pandas\pandas\tests\extension\base\ops.py,289,2.5652173913043477,50.31292307936967,7.94,10,2
pandas,python_projects\pandas\pandas\tests\extension\base\printing.py,41,3.0,50.27099455096034,5.71,0,7
pandas,python_projects\pandas\pandas\tests\extension\base\reduce.py,128,2.375,71.76768811999587,6.95,6,0
pandas,python_projects\pandas\pandas\tests\extension\base\reshaping.py,387,2.7142857142857144,37.802025748077035,7.68,22,16
pandas,python_projects\pandas\pandas\tests\extension\base\setitem.py,456,2.073170731707317,31.09176194464728,8.12,9,22
pandas,python_projects\pandas\pandas\tests\extension\base\__init__.py,89,1.0,100.0,8.95,0,0
pandas,python_projects\pandas\pandas\tests\extension\date\array.py,187,2.526315789473684,49.23464756775151,9.15,6,0
pandas,python_projects\pandas\pandas\tests\extension\date\__init__.py,6,0.0,0.0,5.0,0,0
pandas,python_projects\pandas\pandas\tests\extension\decimal\array.py,308,2.5161290322580645,42.070507458039636,8.71,9,0
pandas,python_projects\pandas\pandas\tests\extension\decimal\test_decimal.py,434,1.3777777777777778,42.16911750748149,7.07,11,3
pandas,python_projects\pandas\pandas\tests\extension\decimal\__init__.py,8,0.0,0.0,5.0,0,0
pandas,python_projects\pandas\pandas\tests\extension\json\array.py,269,3.2916666666666665,49.8678096800952,8.92,6,2
pandas,python_projects\pandas\pandas\tests\extension\json\test_json.py,489,1.2333333333333334,46.374748670085914,0.84,17,1
pandas,python_projects\pandas\pandas\tests\extension\json\__init__.py,7,0.0,0.0,5.0,0,0
pandas,python_projects\pandas\pandas\tests\extension\list\array.py,136,3.230769230769231,59.13846755973589,8.29,5,0
pandas,python_projects\pandas\pandas\tests\extension\list\test_list.py,33,1.6666666666666667,84.90383042287999,2.86,0,1
pandas,python_projects\pandas\pandas\tests\extension\list\__init__.py,7,0.0,0.0,5.0,0,0
pandas,python_projects\pandas\pandas\tests\frame\common.py,63,10.0,67.22635897522987,9.51,0,8
pandas,python_projects\pandas\pandas\tests\frame\conftest.py,100,2.0,100.0,7.0,1,0
pandas,python_projects\pandas\pandas\tests\frame\test_alter_axes.py,31,1.3333333333333333,100.0,7.5,2,0
pandas,python_projects\pandas\pandas\tests\frame\test_api.py,404,3.6785714285714284,33.037526338673786,6.84,17,64
pandas,python_projects\pandas\pandas\tests\frame\test_arithmetic.py,2194,1.9541284403669725,1.072894727130696,8.41,47,52
pandas,python_projects\pandas\pandas\tests\frame\test_arrow_interface.py,47,4.5,61.057823223706045,7.04,2,5
pandas,python_projects\pandas\pandas\tests\frame\test_block_internals.py,385,2.5238095238095237,39.87872441178229,7.38,11,25
pandas,python_projects\pandas\pandas\tests\frame\test_constructors.py,3353,2.39647577092511,0.0,8.02,101,214
pandas,python_projects\pandas\pandas\tests\frame\test_cumulative.py,107,1.3333333333333333,80.24564048461123,7.5,4,1
pandas,python_projects\pandas\pandas\tests\frame\test_iteration.py,160,3.125,49.398061345983656,6.86,2,17
pandas,python_projects\pandas\pandas\tests\frame\test_logical_ops.py,211,1.2727272727272727,53.59642261137079,7.7,5,2
pandas,python_projects\pandas\pandas\tests\frame\test_nonunique_indexes.py,336,1.2941176470588236,54.57112086305038,8.28,17,2
pandas,python_projects\pandas\pandas\tests\frame\test_npfuncs.py,84,2.6,70.66985395217053,8.48,1,4
pandas,python_projects\pandas\pandas\tests\frame\test_query_eval.py,1616,1.3669064748201438,0.8912060933820846,7.37,74,13
pandas,python_projects\pandas\pandas\tests\frame\test_reductions.py,2172,2.2577319587628866,0.2525541252434809,8.67,70,48
pandas,python_projects\pandas\pandas\tests\frame\test_repr.py,498,1.9047619047619047,32.532481403843335,7.68,16,33
pandas,python_projects\pandas\pandas\tests\frame\test_stack_unstack.py,2781,1.95,0.0,8.22,102,33
pandas,python_projects\pandas\pandas\tests\frame\test_subclass.py,817,2.5869565217391304,26.39738742481845,8.1,29,64
pandas,python_projects\pandas\pandas\tests\frame\test_ufunc.py,312,2.1666666666666665,49.87895433032593,8.86,18,2
pandas,python_projects\pandas\pandas\tests\frame\test_unary.py,180,1.1666666666666667,52.13687805425068,6.71,1,1
pandas,python_projects\pandas\pandas\tests\frame\test_validate.py,37,5.5,59.46497103485569,5.29,0,0
pandas,python_projects\pandas\pandas\tests\frame\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\tests\frame\constructors\test_from_dict.py,223,1.1666666666666667,100.0,7.96,6,0
pandas,python_projects\pandas\pandas\tests\frame\constructors\test_from_records.py,503,2.413793103448276,36.24473416136297,8.43,27,19
pandas,python_projects\pandas\pandas\tests\frame\constructors\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\tests\frame\indexing\test_coercion.py,176,2.2222222222222223,60.815199002985516,7.47,6,5
pandas,python_projects\pandas\pandas\tests\frame\indexing\test_delitem.py,60,4.0,68.00535756757904,7.18,3,11
pandas,python_projects\pandas\pandas\tests\frame\indexing\test_get.py,27,2.3333333333333335,80.55121427980964,1.82,0,2
pandas,python_projects\pandas\pandas\tests\frame\indexing\test_getitem.py,466,1.4545454545454546,43.56219023511812,7.71,13,2
pandas,python_projects\pandas\pandas\tests\frame\indexing\test_get_value.py,22,3.0,83.53379464629944,2.14,0,1
pandas,python_projects\pandas\pandas\tests\frame\indexing\test_indexing.py,1941,2.0521739130434784,0.0,8.55,72,86
pandas,python_projects\pandas\pandas\tests\frame\indexing\test_insert.py,119,1.25,76.40088847765347,7.67,4,1
pandas,python_projects\pandas\pandas\tests\frame\indexing\test_mask.py,155,1.4545454545454546,56.30796985899239,8.65,2,2
pandas,python_projects\pandas\pandas\tests\frame\indexing\test_setitem.py,1401,1.4752475247524752,15.54022229443431,8.29,53,29
pandas,python_projects\pandas\pandas\tests\frame\indexing\test_set_value.py,74,7.5,59.67961700775379,5.74,0,16
pandas,python_projects\pandas\pandas\tests\frame\indexing\test_take.py,92,2.4,72.5112343333367,8.28,0,0
pandas,python_projects\pandas\pandas\tests\frame\indexing\test_where.py,1051,1.6,25.038494124281748,8.74,23,14
pandas,python_projects\pandas\pandas\tests\frame\indexing\test_xs.py,387,1.5333333333333334,41.8641359097268,7.87,13,8
pandas,python_projects\pandas\pandas\tests\frame\indexing\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\tests\frame\methods\test_add_prefix_suffix.py,49,3.6666666666666665,100.0,7.35,2,0
pandas,python_projects\pandas\pandas\tests\frame\methods\test_align.py,338,2.1052631578947367,43.49041150425933,8.32,9,19
pandas,python_projects\pandas\pandas\tests\frame\methods\test_asfreq.py,296,1.894736842105263,47.79664875031266,7.24,8,13
pandas,python_projects\pandas\pandas\tests\frame\methods\test_asof.py,185,1.5,64.66964632036732,7.28,4,4
pandas,python_projects\pandas\pandas\tests\frame\methods\test_assign.py,84,1.1666666666666667,64.48075308375425,6.91,5,0
pandas,python_projects\pandas\pandas\tests\frame\methods\test_astype.py,904,1.6545454545454545,30.065390318466427,8.37,27,19
pandas,python_projects\pandas\pandas\tests\frame\methods\test_at_time.py,134,2.1,54.65349407522958,4.94,3,6
pandas,python_projects\pandas\pandas\tests\frame\methods\test_between_time.py,227,4.545454545454546,38.4656601264059,8.45,7,18
pandas,python_projects\pandas\pandas\tests\frame\methods\test_clip.py,200,2.25,47.68712879551635,8.55,8,9
pandas,python_projects\pandas\pandas\tests\frame\methods\test_combine.py,47,2.3333333333333335,66.7103869917898,6.0,1,2
pandas,python_projects\pandas\pandas\tests\frame\methods\test_combine_first.py,567,1.8928571428571428,35.1497165307081,8.61,27,20
pandas,python_projects\pandas\pandas\tests\frame\methods\test_compare.py,304,1.6363636363636365,51.95453309779918,8.51,17,0
pandas,python_projects\pandas\pandas\tests\frame\methods\test_convert_dtypes.py,228,1.1875,56.38751611634363,7.42,7,2
pandas,python_projects\pandas\pandas\tests\frame\methods\test_copy.py,41,3.25,75.92026711317773,3.91,1,5
pandas,python_projects\pandas\pandas\tests\frame\methods\test_count.py,39,2.3333333333333335,100.0,7.69,0,2
pandas,python_projects\pandas\pandas\tests\frame\methods\test_cov_corr.py,495,1.5945945945945945,36.05681776901536,8.48,20,14
pandas,python_projects\pandas\pandas\tests\frame\methods\test_describe.py,456,1.631578947368421,46.64134622417394,8.52,12,6
pandas,python_projects\pandas\pandas\tests\frame\methods\test_diff.py,308,1.25,47.20506641510172,7.89,15,4
pandas,python_projects\pandas\pandas\tests\frame\methods\test_dot.py,171,1.24,64.61270697484633,7.4,4,2
pandas,python_projects\pandas\pandas\tests\frame\methods\test_drop.py,554,1.5517241379310345,39.052146511308386,8.67,22,10
pandas,python_projects\pandas\pandas\tests\frame\methods\test_droplevel.py,36,3.5,83.5472042280063,5.5,1,0
pandas,python_projects\pandas\pandas\tests\frame\methods\test_dropna.py,285,1.8125,47.105449201427255,8.69,5,12
pandas,python_projects\pandas\pandas\tests\frame\methods\test_drop_duplicates.py,516,2.4285714285714284,41.860031916465815,9.16,3,16
pandas,python_projects\pandas\pandas\tests\frame\methods\test_dtypes.py,141,1.5,59.700466558041725,7.58,4,1
pandas,python_projects\pandas\pandas\tests\frame\methods\test_duplicated.py,117,1.8571428571428572,68.92158638991799,7.45,0,4
pandas,python_projects\pandas\pandas\tests\frame\methods\test_equals.py,85,7.5,67.3669248807395,8.7,2,18
pandas,python_projects\pandas\pandas\tests\frame\methods\test_explode.py,307,1.0833333333333333,63.32237294378737,7.5,9,1
pandas,python_projects\pandas\pandas\tests\frame\methods\test_fillna.py,797,1.4883720930232558,29.46812499881763,8.47,18,17
pandas,python_projects\pandas\pandas\tests\frame\methods\test_filter.py,153,2.6666666666666665,60.140190623422995,8.42,1,11
pandas,python_projects\pandas\pandas\tests\frame\methods\test_first_valid_index.py,79,4.0,64.49552424470393,6.56,4,14
pandas,python_projects\pandas\pandas\tests\frame\methods\test_get_numeric_data.py,104,1.4,61.0101364651651,6.98,2,0
pandas,python_projects\pandas\pandas\tests\frame\methods\test_head_tail.py,57,1.3333333333333333,67.4037574340443,8.92,0,0
pandas,python_projects\pandas\pandas\tests\frame\methods\test_infer_objects.py,42,5.5,75.80564944848287,7.14,1,4
pandas,python_projects\pandas\pandas\tests\frame\methods\test_info.py,586,3.875,29.339990457027486,8.79,16,49
pandas,python_projects\pandas\pandas\tests\frame\methods\test_interpolate.py,442,1.5357142857142858,38.3230516595084,8.36,11,10
pandas,python_projects\pandas\pandas\tests\frame\methods\test_isetitem.py,50,1.25,100.0,5.83,2,0
pandas,python_projects\pandas\pandas\tests\frame\methods\test_isin.py,227,1.1333333333333333,63.9773814213309,8.27,5,0
pandas,python_projects\pandas\pandas\tests\frame\methods\test_is_homogeneous_dtype.py,53,2.0,97.02052885503895,0.0,2,1
pandas,python_projects\pandas\pandas\tests\frame\methods\test_iterrows.py,16,3.0,93.77460742850576,6.0,0,1
pandas,python_projects\pandas\pandas\tests\frame\methods\test_join.py,577,1.2962962962962963,46.31647276796615,8.01,19,3
pandas,python_projects\pandas\pandas\tests\frame\methods\test_map.py,208,1.4285714285714286,56.60010647554147,7.96,4,5
pandas,python_projects\pandas\pandas\tests\frame\methods\test_matmul.py,98,3.0,75.86330858206749,7.56,5,3
pandas,python_projects\pandas\pandas\tests\frame\methods\test_nlargest.py,241,1.5,55.16011736648564,7.68,6,0
pandas,python_projects\pandas\pandas\tests\frame\methods\test_pct_change.py,125,1.25,55.77715892326632,7.45,3,0
pandas,python_projects\pandas\pandas\tests\frame\methods\test_pipe.py,39,1.5,57.866041553896274,5.0,3,0
pandas,python_projects\pandas\pandas\tests\frame\methods\test_pop.py,71,4.5,59.83347396213467,8.7,4,10
pandas,python_projects\pandas\pandas\tests\frame\methods\test_quantile.py,930,1.8333333333333333,28.320643293518966,7.95,43,9
pandas,python_projects\pandas\pandas\tests\frame\methods\test_rank.py,500,1.5789473684210527,38.66668195208554,8.27,18,1
pandas,python_projects\pandas\pandas\tests\frame\methods\test_reindex.py,1289,2.1578947368421053,16.577409139776567,8.37,58,45
pandas,python_projects\pandas\pandas\tests\frame\methods\test_reindex_like.py,43,1.25,100.0,5.0,1,0
pandas,python_projects\pandas\pandas\tests\frame\methods\test_rename.py,411,1.7272727272727273,45.06690168005335,7.91,13,14
pandas,python_projects\pandas\pandas\tests\frame\methods\test_rename_axis.py,111,4.2,63.77726870240234,7.38,3,9
pandas,python_projects\pandas\pandas\tests\frame\methods\test_reorder_levels.py,74,1.3333333333333333,100.0,7.75,2,0
pandas,python_projects\pandas\pandas\tests\frame\methods\test_replace.py,1530,1.654320987654321,13.244247468593569,8.4,53,33
pandas,python_projects\pandas\pandas\tests\frame\methods\test_reset_index.py,811,1.794871794871795,29.774107744111163,8.69,29,17
pandas,python_projects\pandas\pandas\tests\frame\methods\test_round.py,225,1.4,60.45606789855801,8.11,10,3
pandas,python_projects\pandas\pandas\tests\frame\methods\test_sample.py,393,1.2962962962962963,50.04212414710562,7.05,21,6
pandas,python_projects\pandas\pandas\tests\frame\methods\test_select_dtypes.py,485,1.393939393939394,37.087565876225845,8.19,6,3
pandas,python_projects\pandas\pandas\tests\frame\methods\test_set_axis.py,120,2.3333333333333335,59.83302784720468,7.46,0,8
pandas,python_projects\pandas\pandas\tests\frame\methods\test_set_index.py,734,2.090909090909091,40.12209867145467,7.99,30,11
pandas,python_projects\pandas\pandas\tests\frame\methods\test_shift.py,796,1.6444444444444444,28.0959934372064,8.6,14,20
pandas,python_projects\pandas\pandas\tests\frame\methods\test_size.py,21,3.0,88.12308738718856,0.0,1,2
pandas,python_projects\pandas\pandas\tests\frame\methods\test_sort_index.py,1032,1.8780487804878048,30.4912074090679,8.39,25,24
pandas,python_projects\pandas\pandas\tests\frame\methods\test_sort_values.py,909,1.5813953488372092,31.00470138371231,8.34,31,9
pandas,python_projects\pandas\pandas\tests\frame\methods\test_swaplevel.py,36,3.5,65.45347497971194,6.9,0,2
pandas,python_projects\pandas\pandas\tests\frame\methods\test_to_csv.py,1471,2.7301587301587302,6.851298621817817,8.84,50,40
pandas,python_projects\pandas\pandas\tests\frame\methods\test_to_dict.py,541,3.28,36.267410108985395,7.82,16,24
pandas,python_projects\pandas\pandas\tests\frame\methods\test_to_dict_of_blocks.py,35,3.6666666666666665,74.44699051148544,6.67,2,2
pandas,python_projects\pandas\pandas\tests\frame\methods\test_to_numpy.py,79,2.0,67.85822016790303,6.84,0,4
pandas,python_projects\pandas\pandas\tests\frame\methods\test_to_period.py,89,1.6666666666666667,61.15710532818915,7.68,4,0
pandas,python_projects\pandas\pandas\tests\frame\methods\test_to_records.py,523,1.8125,51.297792872709564,7.77,7,9
pandas,python_projects\pandas\pandas\tests\frame\methods\test_to_timestamp.py,154,2.857142857142857,46.05811353896064,8.61,2,6
pandas,python_projects\pandas\pandas\tests\frame\methods\test_transpose.py,197,2.5625,48.40882881819084,6.8,3,16
pandas,python_projects\pandas\pandas\tests\frame\methods\test_truncate.py,154,2.125,57.66727858908527,7.97,5,2
pandas,python_projects\pandas\pandas\tests\frame\methods\test_tz_convert.py,140,3.142857142857143,57.196409535431414,7.91,4,10
pandas,python_projects\pandas\pandas\tests\frame\methods\test_tz_localize.py,67,2.2,68.93332085261018,7.11,1,4
pandas,python_projects\pandas\pandas\tests\frame\methods\test_update.py,229,1.0555555555555556,56.09211339236141,7.82,19,0
pandas,python_projects\pandas\pandas\tests\frame\methods\test_values.py,263,3.0625,42.86665233290149,7.11,4,25
pandas,python_projects\pandas\pandas\tests\frame\methods\test_value_counts.py,205,1.0,100.0,7.19,4,0
pandas,python_projects\pandas\pandas\tests\frame\methods\__init__.py,7,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\tests\generic\test_duplicate_labels.py,390,2.4,40.21699020351929,7.14,10,23
pandas,python_projects\pandas\pandas\tests\generic\test_finalize.py,677,3.2142857142857144,41.50248082632651,7.55,22,14
pandas,python_projects\pandas\pandas\tests\generic\test_frame.py,196,2.3333333333333335,51.5876910552214,6.64,7,11
pandas,python_projects\pandas\pandas\tests\generic\test_generic.py,489,2.129032258064516,39.79986161562316,7.84,2,14
pandas,python_projects\pandas\pandas\tests\generic\test_label_or_level_utils.py,329,2.6666666666666665,55.41608460670822,4.75,2,19
pandas,python_projects\pandas\pandas\tests\generic\test_series.py,119,2.0,56.7084411689048,7.35,0,6
pandas,python_projects\pandas\pandas\tests\generic\test_to_xarray.py,118,4.333333333333333,53.58859448122316,7.73,3,19
pandas,python_projects\pandas\pandas\tests\generic\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\tests\groupby\conftest.py,166,1.0,100.0,4.62,1,0
pandas,python_projects\pandas\pandas\tests\groupby\test_all_methods.py,86,3.0,71.6725052536615,8.4,3,1
pandas,python_projects\pandas\pandas\tests\groupby\test_api.py,274,13.5,41.3205214941151,9.02,6,12
pandas,python_projects\pandas\pandas\tests\groupby\test_apply.py,1518,1.4583333333333333,28.25203529989159,8.52,36,20
pandas,python_projects\pandas\pandas\tests\groupby\test_bin_groupby.py,67,1.25,78.21456606356325,2.38,2,1
pandas,python_projects\pandas\pandas\tests\groupby\test_categorical.py,2148,2.4625,11.777371104527477,8.84,89,14
pandas,python_projects\pandas\pandas\tests\groupby\test_counting.py,394,1.2903225806451613,36.88830647102402,8.15,9,0
pandas,python_projects\pandas\pandas\tests\groupby\test_cumulative.py,333,1.2857142857142858,50.92963111625453,7.99,18,0
pandas,python_projects\pandas\pandas\tests\groupby\test_filters.py,608,1.0,38.13989754483884,8.79,32,0
pandas,python_projects\pandas\pandas\tests\groupby\test_groupby.py,3001,2.3013698630136985,0.0,8.68,75,86
pandas,python_projects\pandas\pandas\tests\groupby\test_groupby_dropna.py,682,4.3,29.97060710507802,8.68,28,3
pandas,python_projects\pandas\pandas\tests\groupby\test_groupby_subclass.py,123,5.333333333333333,61.764525502566194,8.33,4,11
pandas,python_projects\pandas\pandas\tests\groupby\test_grouping.py,1200,2.0,21.023360941346684,8.49,42,44
pandas,python_projects\pandas\pandas\tests\groupby\test_indexing.py,310,2.875,44.14352294589267,7.25,4,1
pandas,python_projects\pandas\pandas\tests\groupby\test_index_as_string.py,72,3.0,74.68594361584137,6.36,0,0
pandas,python_projects\pandas\pandas\tests\groupby\test_libgroupby.py,331,1.5263157894736843,45.60303631038861,7.6,6,6
pandas,python_projects\pandas\pandas\tests\groupby\test_missing.py,89,1.4,61.64712211553717,7.38,1,1
pandas,python_projects\pandas\pandas\tests\groupby\test_numba.py,82,1.1666666666666667,66.67068628050004,6.09,4,0
pandas,python_projects\pandas\pandas\tests\groupby\test_numeric_only.py,445,4.363636363636363,41.59540149969803,8.36,20,6
pandas,python_projects\pandas\pandas\tests\groupby\test_pipe.py,80,1.0,75.27866273156904,9.06,1,0
pandas,python_projects\pandas\pandas\tests\groupby\test_raises.py,743,3.5294117647058822,33.7132947459104,6.51,31,4
pandas,python_projects\pandas\pandas\tests\groupby\test_reductions.py,1519,2.1206896551724137,21.19508013556182,8.64,42,10
pandas,python_projects\pandas\pandas\tests\groupby\test_timegrouper.py,958,2.1,36.33631456544569,8.51,40,15
pandas,python_projects\pandas\pandas\tests\groupby\__init__.py,25,4.0,80.47625073691982,8.75,0,0
pandas,python_projects\pandas\pandas\tests\groupby\aggregate\test_aggregate.py,1926,1.3495145631067962,22.311919482772776,8.21,65,7
pandas,python_projects\pandas\pandas\tests\groupby\aggregate\test_cython.py,415,2.4285714285714284,46.55185102738604,7.76,9,4
pandas,python_projects\pandas\pandas\tests\groupby\aggregate\test_numba.py,441,1.3529411764705883,40.18989332287173,7.38,27,0
pandas,python_projects\pandas\pandas\tests\groupby\aggregate\test_other.py,665,2.2,39.01065325363445,8.45,20,12
pandas,python_projects\pandas\pandas\tests\groupby\aggregate\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\tests\groupby\methods\test_describe.py,271,1.6363636363636365,48.35584775679468,8.35,10,0
pandas,python_projects\pandas\pandas\tests\groupby\methods\test_groupby_shift_diff.py,250,1.588235294117647,52.47477580642712,7.85,7,0
pandas,python_projects\pandas\pandas\tests\groupby\methods\test_is_monotonic.py,78,1.0,100.0,6.0,1,0
pandas,python_projects\pandas\pandas\tests\groupby\methods\test_kurt.py,90,1.25,76.86060795078737,7.37,1,0
pandas,python_projects\pandas\pandas\tests\groupby\methods\test_nlargest_nsmallest.py,114,1.75,60.14094657100421,7.87,2,0
pandas,python_projects\pandas\pandas\tests\groupby\methods\test_nth.py,848,1.4102564102564104,37.15438289944573,8.66,9,9
pandas,python_projects\pandas\pandas\tests\groupby\methods\test_quantile.py,458,1.7142857142857142,43.10870539321036,8.04,25,0
pandas,python_projects\pandas\pandas\tests\groupby\methods\test_rank.py,643,1.625,38.65331497363342,7.97,32,1
pandas,python_projects\pandas\pandas\tests\groupby\methods\test_sample.py,154,1.0909090909090908,45.000080818834014,8.23,4,0
pandas,python_projects\pandas\pandas\tests\groupby\methods\test_size.py,90,1.75,68.24416897568959,7.0,3,1
pandas,python_projects\pandas\pandas\tests\groupby\methods\test_skew.py,27,2.0,89.49557562908133,8.89,1,0
pandas,python_projects\pandas\pandas\tests\groupby\methods\test_value_counts.py,1234,2.638888888888889,27.53555749724272,6.99,43,0
pandas,python_projects\pandas\pandas\tests\groupby\methods\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\tests\groupby\transform\test_numba.py,331,1.2857142857142858,41.91589049093391,7.09,30,0
pandas,python_projects\pandas\pandas\tests\groupby\transform\test_transform.py,1597,2.3333333333333335,15.362545282868295,8.53,43,9
pandas,python_projects\pandas\pandas\tests\groupby\transform\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\tests\indexes\conftest.py,40,1.0,100.0,3.33,1,0
pandas,python_projects\pandas\pandas\tests\indexes\test_any_index.py,184,2.7916666666666665,51.927292390104675,6.6,4,20
pandas,python_projects\pandas\pandas\tests\indexes\test_base.py,1751,2.24031007751938,0.0,7.57,39,95
pandas,python_projects\pandas\pandas\tests\indexes\test_common.py,525,4.222222222222222,32.28938219231972,8.19,20,44
pandas,python_projects\pandas\pandas\tests\indexes\test_datetimelike.py,170,2.2857142857142856,47.977602691884314,7.71,2,11
pandas,python_projects\pandas\pandas\tests\indexes\test_engines.py,192,3.923076923076923,50.637791590707515,6.54,3,22
pandas,python_projects\pandas\pandas\tests\indexes\test_frozen.py,113,1.25,55.83615033692639,5.07,0,2
pandas,python_projects\pandas\pandas\tests\indexes\test_indexing.py,362,2.5714285714285716,45.97727066870397,7.02,3,16
pandas,python_projects\pandas\pandas\tests\indexes\test_index_new.py,425,2.0526315789473686,35.940466498237384,6.0,8,27
pandas,python_projects\pandas\pandas\tests\indexes\test_numpy_compat.py,189,8.4,49.195553611159475,8.02,2,11
pandas,python_projects\pandas\pandas\tests\indexes\test_old_base.py,986,3.816326530612245,8.474423935774345,7.14,27,53
pandas,python_projects\pandas\pandas\tests\indexes\test_setops.py,986,3.074074074074074,16.96972490786487,8.59,26,34
pandas,python_projects\pandas\pandas\tests\indexes\test_subclass.py,41,4.0,85.536680839632,7.37,0,0
pandas,python_projects\pandas\pandas\tests\indexes\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\tests\indexes\base_class\test_constructors.py,71,1.625,77.8172749299786,5.9,0,4
pandas,python_projects\pandas\pandas\tests\indexes\base_class\test_formats.py,154,2.5714285714285716,69.40997317312979,5.83,2,8
pandas,python_projects\pandas\pandas\tests\indexes\base_class\test_indexing.py,104,1.8181818181818181,66.09753433038043,6.07,4,4
pandas,python_projects\pandas\pandas\tests\indexes\base_class\test_pickle.py,11,2.0,97.18427176274999,7.14,0,1
pandas,python_projects\pandas\pandas\tests\indexes\base_class\test_reshape.py,95,1.3333333333333333,73.55186102980139,7.0,2,2
pandas,python_projects\pandas\pandas\tests\indexes\base_class\test_setops.py,266,1.55,49.18794534057505,7.87,6,4
pandas,python_projects\pandas\pandas\tests\indexes\base_class\test_where.py,13,1.5,100.0,6.0,0,0
pandas,python_projects\pandas\pandas\tests\indexes\base_class\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\tests\indexes\categorical\test_append.py,62,1.1111111111111112,100.0,6.25,1,0
pandas,python_projects\pandas\pandas\tests\indexes\categorical\test_astype.py,95,4.25,64.74898831323897,7.6,2,6
pandas,python_projects\pandas\pandas\tests\indexes\categorical\test_category.py,405,2.772727272727273,39.579537319387036,4.25,10,32
pandas,python_projects\pandas\pandas\tests\indexes\categorical\test_constructors.py,149,3.3333333333333335,59.920788944226764,7.03,4,11
pandas,python_projects\pandas\pandas\tests\indexes\categorical\test_equals.py,96,7.166666666666667,59.245774333519336,6.45,4,30
pandas,python_projects\pandas\pandas\tests\indexes\categorical\test_fillna.py,54,3.0,80.17549846529239,5.29,0,5
pandas,python_projects\pandas\pandas\tests\indexes\categorical\test_formats.py,114,2.076923076923077,68.21647466672958,6.0,0,12
pandas,python_projects\pandas\pandas\tests\indexes\categorical\test_indexing.py,418,3.0357142857142856,34.12812732235504,8.47,20,35
pandas,python_projects\pandas\pandas\tests\indexes\categorical\test_map.py,144,1.0,65.09567996882997,7.89,4,0
pandas,python_projects\pandas\pandas\tests\indexes\categorical\test_reindex.py,78,1.125,72.91538494856681,6.96,6,0
